"type","typeCount"
"http://dbpedia.org/class/yago/WikicatChileanPeople",333
"http://dbpedia.org/class/yago/Fugitive110115082",333
"http://dbpedia.org/class/yago/WikicatCanoeistsAtThe2012SummerOlympics",333
"http://dbpedia.org/class/yago/WikicatAmericanRockMusicGroups",333
"http://dbpedia.org/class/yago/WikicatVirginRecordsSingles",333
"http://dbpedia.org/class/yago/WikicatPeopleFromBogotá",333
"http://dbpedia.org/class/yago/WikicatPeopleFromCalgary",333
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1962",333
"http://dbpedia.org/class/yago/WikicatSingle-partyElections",333
"http://dbpedia.org/class/yago/WikicatAmericanAcademicsOfEnglishLiterature",333
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1995",333
"http://dbpedia.org/class/yago/WikicatSonyComputerEntertainmentGames",333
"http://dbpedia.org/class/yago/WikicatReadingPhilliesPlayers",333
"http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForTheNetherlands",333
"http://dbpedia.org/class/yago/WikicatColumbusSenatorsPlayers",333
"http://dbpedia.org/class/yago/WikicatMaleBalletDancers",332
"http://dbpedia.org/class/yago/WikicatFellowsOfTheRoyalCollegeOfPhysicians",332
"http://dbpedia.org/class/yago/WikicatUppsalaUniversityAlumni",332
"http://www.wikidata.org/entity/Q265868",332
"http://dbpedia.org/class/yago/WikicatBelgianPoliticians",332
"http://dbpedia.org/class/yago/Wikicat2001LiveAlbums",332
"http://dbpedia.org/class/yago/WikicatBulgariaInternationalFootballers",332
"http://dbpedia.org/class/yago/WikicatBritishBoxers",332
"http://dbpedia.org/class/yago/WikicatIranInternationalFootballers",332
"http://dbpedia.org/class/yago/Wikicat1986VideoGames",332
"http://dbpedia.org/class/yago/WikicatSoftwareCompaniesBasedInCalifornia",332
"http://dbpedia.org/ontology/Bone",332
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1970",332
"http://dbpedia.org/class/yago/WikicatAmericanAutobiographers",332
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1984",332
"http://dbpedia.org/class/yago/WikicatTreesOfIndonesia",332
"http://dbpedia.org/class/yago/WikicatCommunesOfLandes(department)",332
"http://dbpedia.org/class/yago/WikicatVisualNovels",332
"http://dbpedia.org/class/yago/WikicatAustrianFilms",332
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn2004",332
"http://dbpedia.org/class/yago/WikicatIndigenousLanguagesOfTheAmericas",332
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfCanadianDescent",332
"http://dbpedia.org/class/yago/WikicatMexicanMaleProfessionalWrestlers",332
"http://dbpedia.org/class/yago/WikicatPrehistoricMammalsOfNorthAmerica",332
"http://dbpedia.org/class/yago/WikicatComputerProgrammers",332
"http://dbpedia.org/class/yago/WikicatRugbyUnionForwards",332
"http://dbpedia.org/class/yago/WikicatGermanComedyFilms",332
"http://dbpedia.org/class/yago/WikicatRussianFilms",332
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGelderland",332
"http://dbpedia.org/class/yago/WikicatPeople'sDemocraticParty(Nigeria)Politicians",332
"http://dbpedia.org/class/yago/WikicatLittleRockTravelersPlayers",331
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1965",331
"http://dbpedia.org/class/yago/WikicatSlovakIceHockeyPlayers",331
"http://dbpedia.org/class/yago/WikicatCanoeistsAtThe1972SummerOlympics",331
"http://dbpedia.org/class/yago/WikicatPolishComposers",331
"http://dbpedia.org/class/yago/WikicatSuperNintendoEntertainmentSystem-onlyGames",331
"http://dbpedia.org/class/yago/WikicatTelevisionProgramsBasedOnNovels",331
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfScotch-IrishDescent",331
"http://dbpedia.org/class/yago/WikicatWaltDisneyPicturesFilms",331
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNorthHolland",331
"http://dbpedia.org/class/yago/WikicatPeopleFromCambridge,Massachusetts",331
"http://dbpedia.org/class/yago/WikicatNigeriaInternationalFootballers",331
"http://dbpedia.org/class/yago/WikicatPianists",331
"http://dbpedia.org/class/yago/WikicatTreatiesOfFinland",331
"http://dbpedia.org/class/yago/WikicatWestern(genre)FilmActors",331
"http://dbpedia.org/class/yago/WikicatTownsInHesse",331
"http://dbpedia.org/class/yago/WikicatSailors",331
"http://dbpedia.org/class/yago/WikicatTheNewYorkTimesWriters",331
"http://dbpedia.org/class/yago/WikicatIndianCastes",331
"http://dbpedia.org/class/yago/WikicatVillagesInBiałaPodlaskaCounty",331
"http://dbpedia.org/class/yago/WikicatFrenchAthletes",331
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1938",331
"http://dbpedia.org/class/yago/WikicatFCShinnikYaroslavlPlayers",331
"http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn2010",331
"http://dbpedia.org/class/yago/WikicatOklahomaSoonersFootballPlayers",331
"http://dbpedia.org/class/yago/WikicatHerthaBSCPlayers",331
"http://dbpedia.org/class/yago/Cocktail107911677",330
"http://dbpedia.org/class/yago/WikicatBasketballPlayersFromOhio",330
"http://dbpedia.org/class/yago/WikicatSouthKoreaInternationalFootballers",330
"http://dbpedia.org/class/yago/WikicatCanoeistsAtThe2000SummerOlympics",330
"http://dbpedia.org/class/yago/Wikicat1918Films",330
"http://dbpedia.org/class/yago/Calculator109887034",330
"http://www.wikidata.org/entity/Q9655",330
"http://dbpedia.org/class/yago/WikicatBorussiaDortmundPlayers",330
"http://dbpedia.org/class/yago/Wikicat1938FIFAWorldCupPlayers",330
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1996",330
"http://dbpedia.org/class/yago/WikicatFCSchalke04Players",330
"http://dbpedia.org/class/yago/WikicatAlumniOfClareCollege,Cambridge",330
"http://dbpedia.org/class/yago/WikicatWebApplications",330
"http://dbpedia.org/class/yago/WikicatAnalyticPhilosophers",330
"http://dbpedia.org/class/yago/WikicatShrews",330
"http://dbpedia.org/class/yago/WikicatMountainsOfTheRossDependency",330
"http://dbpedia.org/class/yago/WikicatNorwegianNewspaperEditors",330
"http://dbpedia.org/class/yago/WikicatRollerCoasters",330
"http://dbpedia.org/class/yago/WikicatPrehistoricAmphibians",330
"http://dbpedia.org/class/yago/WikicatHumanRights",330
"http://dbpedia.org/class/yago/WikicatOGCNicePlayers",330
"http://dbpedia.org/class/yago/SubmachineGun104347519",329
"http://dbpedia.org/class/yago/AcademicDegree106697331",329
"http://linkedgeodata.org/ontology/Garage",329
"http://dbpedia.org/class/yago/Wikicat21st-centuryEnglishPainters",329
"http://dbpedia.org/class/yago/WikicatSt.LouisCardinals(football)Players",329
"http://schema.org/StadiumOrArena",329
"http://dbpedia.org/class/yago/WikicatCanoeistsAtThe2008SummerOlympics",329
"http://dbpedia.org/class/yago/NewsAgency108355075",329
"http://dbpedia.org/class/yago/Wikicat19th-centuryOperas",329
"http://dbpedia.org/class/yago/WikicatTownsInKent",329
"http://dbpedia.org/class/yago/WikicatSeafaringFilms",329
"http://dbpedia.org/class/yago/WikicatRiversOfPoland",329
"http://dbpedia.org/class/yago/WikicatPeopleFromOklahomaCity,Oklahoma",329
"http://dbpedia.org/class/yago/WikicatSouthAfricaInternationalRugbyUnionPlayers",329
"http://dbpedia.org/class/yago/WikicatPopulatedCoastalPlacesInJapan",329
"http://dbpedia.org/class/yago/WikicatPeopleFromSunderland,TyneAndWear",329
"http://dbpedia.org/class/yago/WikicatHungarianFilms",329
"http://dbpedia.org/class/yago/WikicatFemaleLong-distanceRunners",329
"http://dbpedia.org/class/yago/WikicatUSSFDivision2ProfessionalLeaguePlayers",329
"http://dbpedia.org/class/yago/WikicatAncientGreekPhilosophers",329
"http://dbpedia.org/class/yago/WikicatMcMurdoDryValleys",329
"http://dbpedia.org/class/yago/WikicatJewishAmericanActresses",329
"http://dbpedia.org/class/yago/WikicatMSVDuisburgPlayers",329
"http://dbpedia.org/class/yago/WikicatWorksPublishedUnderAPseudonym",329
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1852",329
"http://dbpedia.org/class/yago/WikicatMiamiUniversityAlumni",329
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn2005",329
"http://dbpedia.org/class/yago/WikicatChristianTheologians",329
"http://dbpedia.org/class/yago/WikicatImperialRussianArmyGenerals",329
"http://dbpedia.org/class/yago/WikicatHoustonAeros(1994–2013)Players",329
"http://dbpedia.org/class/yago/WikicatNeurologists",329
"http://dbpedia.org/class/yago/WikicatIceHockeyPeopleFromMassachusetts",329
"http://dbpedia.org/class/yago/WikicatRomanCatholicTitularArchbishops",329
"http://dbpedia.org/class/yago/WikicatGayMusicians",329
"http://dbpedia.org/class/yago/WikicatTennisTournamentsInTheUnitedStates",328
"http://dbpedia.org/class/yago/WikicatNovelsAdaptedIntoFilms",328
"http://dbpedia.org/class/yago/End115266911",328
"http://dbpedia.org/class/yago/Point115180528",328
"http://dbpedia.org/class/yago/Memorial106688522",328
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn2006",328
"http://dbpedia.org/class/yago/WikicatPeopleFromVictoria(Australia)",328
"http://dbpedia.org/class/yago/WikicatAlpineSkiersAtThe2014WinterOlympics",328
"http://dbpedia.org/class/yago/WikicatCanoeistsAtThe2004SummerOlympics",328
"http://dbpedia.org/class/yago/Body105216365",328
"http://dbpedia.org/class/yago/WikicatXML-basedStandards",328
"http://dbpedia.org/class/yago/WikicatLanguagesOfIndia",328
"http://dbpedia.org/class/yago/WikicatAlumniOfTrinityHall,Cambridge",328
"http://dbpedia.org/class/yago/WikicatCommunesOfLoire",328
"http://dbpedia.org/class/yago/WikicatLyricists",328
"http://dbpedia.org/class/yago/WikicatEducationalOrganizationsBasedInTheUnitedStates",328
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGuatemala",328
"http://dbpedia.org/class/yago/WikicatAlkaloids",328
"http://dbpedia.org/class/yago/WikicatFrench-languageSingers",328
"http://dbpedia.org/class/yago/WikicatFrenchPhysicists",328
"http://dbpedia.org/class/yago/WikicatPrivatelyHeldCompaniesBasedInCalifornia",328
"http://dbpedia.org/class/yago/WikicatConservativeParty(UK)LifePeers",328
"http://dbpedia.org/class/yago/WikicatMultilingualJournals",328
"http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInGeorgia(U.S.State)",328
"http://dbpedia.org/class/yago/WikicatClassical-periodComposers",328
"http://dbpedia.org/class/yago/WikicatOlympicSilverMedalistsForAustralia",328
"http://dbpedia.org/class/yago/WikicatRiversOfMichigan",328
"http://dbpedia.org/class/yago/WikicatCourtPainters",328
"http://www.wikidata.org/entity/Q1777138",327
"http://dbpedia.org/class/yago/Stalk113129165",327
"http://dbpedia.org/ontology/RaceTrack",327
"http://dbpedia.org/class/yago/WikicatBorussiaMönchengladbachPlayers",327
"http://dbpedia.org/class/yago/Priest110471250",327
"http://dbpedia.org/class/yago/HomePlate103528901",327
"http://dbpedia.org/class/yago/WikicatSingle-player-onlyVideoGames",327
"http://dbpedia.org/class/yago/Empire108557482",327
"http://dbpedia.org/class/yago/WikicatAmericanChristmasFilms",327
"http://dbpedia.org/class/yago/Bivalve101955933",327
"http://dbpedia.org/class/yago/WikicatSanFranciscoSeals(baseball)Players",327
"http://dbpedia.org/class/yago/WikicatAmericanBusinessExecutives",327
"http://dbpedia.org/class/yago/CopperMine103104147",327
"http://dbpedia.org/class/yago/Base102797881",327
"http://dbpedia.org/class/yago/TimeZone108691276",327
"http://dbpedia.org/class/yago/Alloy114586769",327
"http://dbpedia.org/class/yago/Wikicat2009CompilationAlbums",327
"http://dbpedia.org/class/yago/WikicatPeopleFromLondon,Ontario",327
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInQatar",327
"http://dbpedia.org/class/yago/WikicatAtari8-bitFamilyGames",327
"http://dbpedia.org/class/yago/WikicatOlympicAthletesOfRussia",327
"http://dbpedia.org/class/yago/WikicatJewishAtheists",327
"http://dbpedia.org/class/yago/WikicatLouisvilleBatsPlayers",327
"http://dbpedia.org/class/yago/WikicatNorwegianJournalists",327
"http://dbpedia.org/class/yago/WikicatWayneStateUniversityAlumni",327
"http://dbpedia.org/class/yago/WikicatLuxuryVehicles",327
"http://dbpedia.org/ontology/Racecourse",327
"http://dbpedia.org/class/yago/WikicatHeavyMetalSingers",327
"http://dbpedia.org/class/yago/WikicatRiversOfHarghitaCounty",327
"http://dbpedia.org/class/yago/WikicatCitiesInPortugal",327
"http://dbpedia.org/class/yago/WikicatHipHopRecordProducers",327
"http://dbpedia.org/class/yago/WikicatOlympiqueLyonnaisPlayers",327
"http://linkedgeodata.org/ontology/Household",326
"http://dbpedia.org/class/yago/WikicatCaliforniaHistoricalLandmarks",326
"http://dbpedia.org/class/yago/PublicRelationsPerson110490965",326
"http://dbpedia.org/class/yago/Wikicat2003Books",326
"http://dbpedia.org/class/yago/Wikicat19th-centuryBritishWriters",326
"http://dbpedia.org/class/yago/Pasha110403768",326
"http://dbpedia.org/class/yago/WikicatBasketballPlayersFromTexas",326
"http://dbpedia.org/class/yago/Burial107451687",326
"http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInOhio",326
"http://dbpedia.org/class/yago/WikicatBBCPeople",326
"http://dbpedia.org/class/yago/WikicatSwitzerlandInternationalFootballers",326
"http://dbpedia.org/class/yago/WikicatMayorsOfPlacesInFrance",326
"http://dbpedia.org/class/yago/WikicatArtistsFromCalifornia",326
"http://dbpedia.org/class/yago/WikicatTagalog-languageFilms",326
"http://dbpedia.org/class/yago/WikicatAncientRomanGenerals",326
"http://dbpedia.org/class/yago/WikicatAlbanySenatorsPlayers",326
"http://dbpedia.org/class/yago/WikicatAmericanMusicArrangers",326
"http://dbpedia.org/class/yago/WikicatPeopleFromOsakaPrefecture",326
"http://dbpedia.org/class/yago/WikicatSKRapidWienPlayers",326
"http://dbpedia.org/class/yago/WikicatVillagesInPoznańCounty",326
"http://dbpedia.org/class/yago/WikicatLosAngelesLakersPlayers",326
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInJablanicaDistrict",326
"http://dbpedia.org/class/yago/WikicatRCLensPlayers",326
"http://dbpedia.org/class/yago/WikicatCzechWriters",326
"http://dbpedia.org/class/yago/WikicatOlympicAthletesOfAustralia",326
"http://dbpedia.org/class/yago/WikicatRadioStationsInIllinois",326
"http://dbpedia.org/class/yago/WikicatInstrumentalAlbums",326
"http://dbpedia.org/class/yago/WikicatEnglishLandowners",325
"http://dbpedia.org/class/yago/Archivist109806944",325
"http://dbpedia.org/class/yago/WikicatCentralBankers",325
"http://dbpedia.org/class/yago/Principal110474645",325
"http://dbpedia.org/class/yago/Playoff107465290",325
"http://dbpedia.org/class/yago/Wikicat1999DebutAlbums",325
"http://dbpedia.org/class/yago/Connection103091374",325
"http://dbpedia.org/class/yago/WikicatC.F.OsBelenensesPlayers",325
"http://dbpedia.org/class/yago/WikicatMemphisChickasawsPlayers",325
"http://dbpedia.org/class/yago/WikicatAmericanLeMansSeriesDrivers",325
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1954",325
"http://dbpedia.org/class/yago/WikicatLithuanianPeople",325
"http://dbpedia.org/class/yago/WikicatSingersFromNewYorkCity",325
"http://dbpedia.org/class/yago/WikicatCutaneousConditions",325
"http://dbpedia.org/class/yago/WikicatNewLineCinemaFilms",325
"http://dbpedia.org/class/yago/WikicatRCDMallorcaFootballers",325
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTaftCounty",325
"http://dbpedia.org/class/yago/WikicatConspiracyTheorists",325
"http://dbpedia.org/class/yago/Past115120823",324
"http://dbpedia.org/class/yago/HoldingCompany108185369",324
"http://dbpedia.org/class/yago/WikicatFootballClubsInNorway",324
"http://dbpedia.org/class/yago/Imp110200047",324
"http://dbpedia.org/class/yago/Wikicat1995DebutAlbums",324
"http://dbpedia.org/class/yago/WikicatFCNantesPlayers",324
"http://dbpedia.org/class/yago/History115121406",324
"http://dbpedia.org/class/yago/WikicatSpanishCyclists",324
"http://dbpedia.org/class/yago/Terror110702483",324
"http://dbpedia.org/class/yago/WikicatMaleCyclists",324
"http://dbpedia.org/class/yago/WikicatSwedishFemaleSingers",324
"http://dbpedia.org/class/yago/WikicatVillagesInNorthamptonshire",324
"http://dbpedia.org/class/yago/WikicatVillagesInPärnuCounty",324
"http://dbpedia.org/class/yago/WikicatTelevisionProducers",324
"http://dbpedia.org/class/yago/WikicatCommunesOfTarn(department)",324
"http://dbpedia.org/class/yago/WikicatIndianMaleSingers",324
"http://dbpedia.org/class/yago/WikicatIndianFemaleSingers",324
"http://dbpedia.org/class/yago/WikicatDefunctFootballClubsInEngland",324
"http://dbpedia.org/class/yago/WikicatIndianActivists",324
"http://dbpedia.org/class/yago/WikicatIrishCricketers",324
"http://dbpedia.org/class/yago/WikicatNebraskaCornhuskersFootballPlayers",324
"http://dbpedia.org/class/yago/Fund113358549",323
"http://dbpedia.org/class/yago/WikicatReligiousRadioStationsInTheUnitedStates",323
"http://dbpedia.org/class/yago/DirectAction101168369",323
"http://dbpedia.org/class/yago/Money113384557",323
"http://dbpedia.org/class/yago/Chronicler109921168",323
"http://dbpedia.org/class/yago/Trustee110732314",323
"http://dbpedia.org/class/yago/WikicatA-typeStars",323
"http://www.wikidata.org/entity/Q9620",323
"http://dbpedia.org/class/yago/Wikicat2000Novels",323
"http://dbpedia.org/class/yago/WikicatBillboardMainstreamRockNumber-oneSingles",323
"http://dbpedia.org/class/yago/NationalFlag106882009",323
"http://dbpedia.org/class/yago/WikicatGermanScientists",323
"http://dbpedia.org/class/yago/WikicatBirdsOfSouthAustralia",323
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1968",323
"http://dbpedia.org/class/yago/WikicatPeopleFromGothenburg",323
"http://dbpedia.org/class/yago/WikicatEnglishPoliticians",323
"http://dbpedia.org/class/yago/WikicatVillagesInSuwałkiCounty",323
"http://dbpedia.org/class/yago/WikicatAmericanHardRockMusicalGroups",323
"http://dbpedia.org/class/yago/WikicatAustrianPoliticians",323
"http://dbpedia.org/class/yago/WikicatAshevilleTouristsPlayers",323
"http://dbpedia.org/class/yago/WikicatSwedishComposers",323
"http://dbpedia.org/class/yago/WikicatDutchCivilServants",323
"http://dbpedia.org/class/yago/WikicatMediaCompaniesOfTheUnitedStates",323
"http://dbpedia.org/class/yago/WikicatFrenchThrillerFilms",323
"http://dbpedia.org/class/yago/WikicatNorwegianStateSecretaries",323
"http://dbpedia.org/class/yago/WikicatMammalsOfBrazil",323
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInArtvinProvince",323
"http://dbpedia.org/class/yago/WikicatRadioStationsInMichigan",323
"http://dbpedia.org/class/yago/WikicatDefunctMotorVehicleManufacturersOfFrance",323
"http://dbpedia.org/class/yago/WikicatNorwegianExpatriateFootballers",323
"http://dbpedia.org/class/yago/WikicatGermanPeopleOfTurkishDescent",323
"http://linkedgeodata.org/ontology/CaveEntrance",322
"http://dbpedia.org/class/yago/Disciple110016103",322
"http://dbpedia.org/class/yago/Lithographer110266486",322
"http://dbpedia.org/class/yago/Wikicat19th-centuryExplorers",322
"http://dbpedia.org/class/yago/Death115143477",322
"http://dbpedia.org/class/yago/WikicatPhilosophicalConcepts",322
"http://dbpedia.org/class/yago/WikicatCalgaryCannonsPlayers",322
"http://dbpedia.org/class/yago/WikicatBrazilianWriters",322
"http://dbpedia.org/class/yago/Grave115143726",322
"http://dbpedia.org/class/yago/WikicatBradfordParkAvenueA.F.C.Players",322
"http://dbpedia.org/class/yago/WikicatPeopleFromPalermo",322
"http://dbpedia.org/class/yago/WikicatEnglishMathematicians",322
"http://dbpedia.org/class/yago/Encyclopedist110055566",322
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionTalkShows",322
"http://dbpedia.org/class/yago/WikicatEuropeanLeMansSeriesDrivers",322
"http://dbpedia.org/class/yago/WikicatFighterSquadronsOfTheUnitedStatesArmyAirForces",322
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInSerbia",322
"http://dbpedia.org/class/yago/WikicatEnglishPainters",322
"http://dbpedia.org/class/yago/WikicatVillagesInRadomCounty",322
"http://dbpedia.org/class/yago/WikicatPolishExpatriateFootballers",322
"http://dbpedia.org/class/yago/WikicatItalyUnder-21InternationalFootballers",322
"http://dbpedia.org/class/yago/WikicatAmericanHeavyMetalSingers",322
"http://dbpedia.org/class/yago/WikicatRadioStationsInNewYork",322
"http://dbpedia.org/class/yago/WikicatMaleMiddle-distanceRunners",322
"http://dbpedia.org/class/yago/WikicatAlternativeRockGroups",322
"http://dbpedia.org/class/yago/WikicatComputer-animatedFilms",322
"http://dbpedia.org/class/yago/WikicatNineNetworkShows",322
"http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInMichigan",322
"http://dbpedia.org/class/yago/WikicatDefunctAirlinesOfTheUnitedStates",322
"http://dbpedia.org/class/yago/Machinery103701640",321
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInBolivia",321
"http://dbpedia.org/class/yago/Skink101684133",321
"http://dbpedia.org/class/yago/ComprehensiveSchool108413248",321
"http://dbpedia.org/class/yago/WikicatMusicalDuos",321
"http://dbpedia.org/class/yago/Mill103765561",321
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1929",321
"http://dbpedia.org/class/yago/WikicatListedCastlesInScotland",321
"http://dbpedia.org/class/yago/WikicatAustralianFilmDirectors",321
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1955",321
"http://dbpedia.org/class/yago/WikicatUniversityTownsInTheUnitedStates",321
"http://dbpedia.org/class/yago/WikicatMonotypicMammalGenera",321
"http://dbpedia.org/class/yago/WikicatSovietPainters",321
"http://dbpedia.org/class/yago/WikicatPeopleFromDenver,Colorado",321
"http://dbpedia.org/class/yago/WikicatCollegeMen'sBasketballCoachesInTheUnitedStates",321
"http://dbpedia.org/class/yago/WikicatJazzClarinetists",321
"http://dbpedia.org/class/yago/WikicatEnglishSculptors",321
"http://dbpedia.org/class/yago/WikicatNorfolkAdmiralsPlayers",321
"http://dbpedia.org/class/yago/WikicatMusicalGroupsFromNewYork",321
"http://dbpedia.org/class/yago/WikicatNashvilleVolunteersPlayers",321
"http://dbpedia.org/class/yago/WikicatCommunesOfAllier",321
"http://www.wikidata.org/entity/Q1107656",320
"http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInWashington(state)",320
"http://dbpedia.org/class/yago/Wikicat2000sRomanticDramaFilms",320
"http://dbpedia.org/class/yago/WikicatGangsterFilms",320
"http://dbpedia.org/class/yago/PhoneNumber106426111",320
"http://dbpedia.org/class/yago/OperatingSystem106568134",320
"http://dbpedia.org/ontology/Garden",320
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHonduras",320
"http://dbpedia.org/class/yago/WikicatWimbledonF.C.Players",320
"http://dbpedia.org/class/yago/WikicatAll-AmericanGirlsProfessionalBaseballLeaguePlayers",320
"http://dbpedia.org/class/yago/WikicatJamaicanReggaeMusicians",320
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1839",320
"http://dbpedia.org/class/yago/WikicatAmericanPrisonersAndDetainees",320
"http://dbpedia.org/class/yago/WikicatMilitaryUnitsAndFormationsEstablishedIn1861",320
"http://dbpedia.org/class/yago/WikicatChurchesPreservedByTheChurchesConservationTrust",320
"http://dbpedia.org/class/yago/WikicatCommunesOfLot-et-Garonne",320
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGermiCounty",320
"http://dbpedia.org/class/yago/WikicatMountainsOfGrahamLand",320
"http://dbpedia.org/class/yago/Barbu102611294",319
"http://linkedgeodata.org/ontology/Leather",319
"http://dbpedia.org/class/yago/WikicatAustralianRulesFootballersFromTasmania",319
"http://dbpedia.org/class/yago/WikicatChannel4TelevisionProgrammes",319
"http://dbpedia.org/class/yago/Problem106784003",319
"http://dbpedia.org/class/yago/WikicatPeopleFromMinasGerais",319
"http://dbpedia.org/class/yago/WikicatFloridaPanthersPlayers",319
"http://dbpedia.org/class/yago/WikicatBarbus",319
"http://dbpedia.org/class/yago/GasCompany108186655",319
"http://dbpedia.org/class/yago/Wikicat1990sMalayalam-languageFilms",319
"http://dbpedia.org/class/yago/WikicatPhoenixSunsPlayers",319
"http://dbpedia.org/class/yago/WikicatHCCSKAMoscowPlayers",319
"http://dbpedia.org/class/yago/Windmill104587559",319
"http://dbpedia.org/class/yago/Threadfin102610980",319
"http://dbpedia.org/class/yago/WikicatCampeonatoBrasileiroSérieBFootballers",319
"http://dbpedia.org/class/yago/WikicatOrganicReactions",319
"http://dbpedia.org/class/yago/Footing113790912",319
"http://dbpedia.org/class/yago/Wikicat1980sScienceFictionFilms",319
"http://dbpedia.org/class/yago/Veterinarian110749715",319
"http://dbpedia.org/class/yago/Question106783768",319
"http://dbpedia.org/class/yago/WikicatMontenegrinFootballers",319
"http://dbpedia.org/class/yago/WikicatEnglish-languageFilmDirectors",319
"http://dbpedia.org/class/yago/WikicatF-typeMain-sequenceStars",319
"http://dbpedia.org/class/yago/WikicatViscountsInThePeerageOfTheUnitedKingdom",319
"http://dbpedia.org/class/yago/WikicatAmericanSpyFilms",319
"http://dbpedia.org/class/yago/WikicatSouthSydneyRabbitohsPlayers",319
"http://dbpedia.org/class/yago/WikicatArgentinePoliticians",319
"http://dbpedia.org/class/yago/WikicatPeopleEducatedAtCliftonCollege",319
"http://dbpedia.org/class/yago/WikicatPeopleFromSofia",319
"http://dbpedia.org/class/yago/WikicatKnightsOfTheOrderOfSaintLouis",319
"http://dbpedia.org/class/yago/WikicatSymptoms",319
"http://dbpedia.org/class/yago/WikicatArgentinosJuniorsFootballers",319
"http://dbpedia.org/class/yago/WikicatVillagesInMińskCounty",319
"http://dbpedia.org/class/yago/WikicatS.C.BragaPlayers",319
"http://dbpedia.org/class/yago/WikicatNewYorkRedBullsPlayers",319
"http://dbpedia.org/class/yago/WikicatCitiesInLowerSaxony",319
"http://dbpedia.org/class/yago/WikicatRegionalRestaurantChainsInTheUnitedStates",319
"http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1981",319
"http://dbpedia.org/class/yago/WikicatCollegeMen'sBasketballPlayersInTheUnitedStates",319
"http://dbpedia.org/class/yago/WikicatCurbRecordsSingles",319
"http://dbpedia.org/class/yago/WikicatElectronicMusicians",318
"http://dbpedia.org/class/yago/WikicatMountainPassesOfTheAlps",318
"http://dbpedia.org/class/yago/Wikicat21st-centuryAstronomers",318
"http://dbpedia.org/class/yago/Feeling100026192",318
"http://dbpedia.org/class/yago/Wikicat1990sScienceFictionFilms",318
"http://dbpedia.org/class/yago/Examination100635850",318
"http://dbpedia.org/class/yago/WikicatBattlesInvolvingEngland",318
"http://dbpedia.org/class/yago/Shop104202417",318
"http://dbpedia.org/class/yago/WikicatMerchantShipsOfTheUnitedKingdom",318
"http://dbpedia.org/class/yago/Wikicat14th-centuryRomanCatholicBishops",318
"http://dbpedia.org/class/yago/Wikicat1970sActionFilms",318
"http://dbpedia.org/class/yago/WikicatSovietAthletes",318
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1937",318
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1983",318
"http://dbpedia.org/class/yago/WikicatPeopleFromOakland,California",318
"http://dbpedia.org/class/yago/WikicatPeopleFromGdańsk",318
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTaleshCounty",318
"http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForFinland",318
"http://dbpedia.org/class/yago/WikicatHuracánFootballers",318
"http://dbpedia.org/class/yago/WikicatCollegeBaseballVenuesInTheUnitedStates",318
"http://dbpedia.org/class/yago/WikicatHandballPlayersAtThe2008SummerOlympics",318
